id,player_name,team,position,combo,stat_type,line_score,flash_sale_line,odds_type,is_taco,discount_pct,is_promo,projection_type,description,start_time,status
10454374,Anthony Edwards,MIN,G,False,Pts+Rebs+Asts,29.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454402,Julius Randle,MIN,F-C,False,Pts+Asts,29.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454404,Julius Randle,MIN,F-C,False,Pts+Rebs,29.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454417,Rudy Gobert,MIN,C,False,Pts+Rebs,29.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451120,Austin Reaves,LAL,G,False,Pts+Rebs+Asts,28.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451873,LeBron James,LAL,F,False,Pts+Rebs+Asts,28.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451894,Luka DonÄ?iÄ‡,LAL,F-G,False,Points,28.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10452004,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,28.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461710,Julius Randle,MIN,F-C,False,Pts+Rebs+Asts,28.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466082,Luka DonÄ?iÄ‡,LAL,F-G,False,Fantasy Score,28.5,,standard,False,,False,Fantasy Score,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10466048,Jaden McDaniels,MIN,F,False,Fantasy Score,28,,standard,False,,False,Fantasy Score,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451652,Anthony Edwards,MIN,G,False,Points,27.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451847,Julius Randle,MIN,F-C,False,Pts+Rebs+Asts,27.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466061,Naz Reid,MIN,C-F,False,Fantasy Score,27,,standard,False,,False,Fantasy Score,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10452005,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,26.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10460669,Anthony Edwards,MIN,G,False,Points,26.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461701,Austin Reaves,LAL,G,False,Pts+Rebs+Asts,26.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451214,Julius Randle,MIN,F-C,False,Pts+Rebs,25.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451671,Austin Reaves,LAL,G,False,Pts+Rebs+Asts,25.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451784,Jaden McDaniels,MIN,F,False,Pts+Rebs+Asts,25.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451358,Luka DonÄ?iÄ‡,LAL,F-G,False,Pts+Rebs+Asts,25,,standard,False,,False,Single Stat,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451093,Anthony Edwards,MIN,G,False,Points,24.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451115,Austin Reaves,LAL,G,False,Points,24.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451118,Austin Reaves,LAL,G,False,Pts+Asts,24.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451119,Austin Reaves,LAL,G,False,Pts+Rebs,24.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451211,Julius Randle,MIN,F-C,False,Points,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451230,LeBron James,LAL,F,False,Pts+Asts,24.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451231,LeBron James,LAL,F,False,Pts+Rebs,24.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451252,Luka DonÄ?iÄ‡,LAL,F-G,False,Points,24.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451303,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,24.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451760,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451872,LeBron James,LAL,F,False,Points,24.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454071,Austin Reaves,LAL,G,False,Pts+Rebs+Asts,24.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454076,LeBron James,LAL,F,False,Pts+Rebs+Asts,24.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454389,Donte DiVincenzo,MIN,G,False,Pts+Asts,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454395,Jaden McDaniels,MIN,F,False,Pts+Asts,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454398,Jaden McDaniels,MIN,F,False,Pts+Rebs,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454406,Julius Randle,MIN,F-C,False,Pts+Rebs+Asts,24.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454411,Naz Reid,MIN,C-F,False,Pts+Rebs,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454416,Rudy Gobert,MIN,C,False,Pts+Rebs,24.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10458059,Deandre Ayton,LAL,C,False,Pts+Rebs,24.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10466047,Donte DiVincenzo,MIN,G,False,Fantasy Score,24.5,,standard,False,,False,Fantasy Score,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451213,Julius Randle,MIN,F-C,False,Pts+Asts,23.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451670,Austin Reaves,LAL,G,False,Points,23.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451782,Jaden McDaniels,MIN,F,False,Pts+Rebs+Asts,23.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451980,Naz Reid,MIN,C-F,False,Pts+Rebs+Asts,23.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461709,Julius Randle,MIN,F-C,False,Pts+Rebs,23.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461712,LeBron James,LAL,F,False,Pts+Asts,23.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10466066,Anthony Edwards,MIN,G,False,Fantasy Score,23.5,,standard,False,,False,Fantasy Score,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451302,Rudy Gobert,MIN,C,False,Pts+Rebs,22.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451759,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,22.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451870,LeBron James,LAL,F,False,Points,22.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10452003,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,22.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461700,Austin Reaves,LAL,G,False,Pts+Rebs,22.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10462397,Austin Reaves,LAL,G,False,Pts+Asts,22.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10464558,Julius Randle,MIN,F-C,False,Pts+Asts,22.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451189,Jaden McDaniels,MIN,F,False,Pts+Rebs+Asts,21.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451846,Julius Randle,MIN,F-C,False,Points,21.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451904,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,21.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451981,Naz Reid,MIN,C-F,False,Pts+Rebs+Asts,21.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461723,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,21.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451114,Austin Reaves,LAL,G,False,Points,20.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451758,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,20.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451871,LeBron James,LAL,F,False,Points,20.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10461722,Rudy Gobert,MIN,C,False,Pts+Rebs,20.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451288,Naz Reid,MIN,C-F,False,Pts+Rebs+Asts,20,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451185,Jaden McDaniels,MIN,F,False,Points,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451285,Naz Reid,MIN,C-F,False,Points,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451701,Ayo Dosunmu,MIN,G,False,Pts+Rebs+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451903,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,19.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453904,Austin Reaves,LAL,G,False,Pts+Rebs,19.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453905,Deandre Ayton,LAL,C,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453911,LeBron James,LAL,F,False,Pts+Rebs,19.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453916,Luke Kennard,LAL,G,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454068,Austin Reaves,LAL,G,False,Pts+Asts,19.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454073,LeBron James,LAL,F,False,Pts+Asts,19.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454087,Marcus Smart,LAL,G,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454377,Ayo Dosunmu,MIN,G,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454380,Ayo Dosunmu,MIN,G,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454388,Donte DiVincenzo,MIN,G,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454391,Donte DiVincenzo,MIN,G,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454394,Jaden McDaniels,MIN,F,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454397,Jaden McDaniels,MIN,F,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454400,Julius Randle,MIN,F-C,False,Pts+Asts,19.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454403,Julius Randle,MIN,F-C,False,Pts+Rebs,19.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454408,Naz Reid,MIN,C-F,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454410,Naz Reid,MIN,C-F,False,Pts+Rebs,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454414,Rudy Gobert,MIN,C,False,Pts+Asts,19.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454415,Rudy Gobert,MIN,C,False,Pts+Rebs,19.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454418,Rudy Gobert,MIN,C,False,Pts+Rebs+Asts,19.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466058,Marcus Smart,LAL,G,False,Fantasy Score,19.5,,standard,False,,False,Fantasy Score,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451328,Anthony Edwards,MIN,G,False,Pts+Rebs+Asts,19,,standard,False,,False,Single Stat,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10466046,Ayo Dosunmu,MIN,G,False,Fantasy Score,19,,standard,False,,False,Fantasy Score,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451168,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,18.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451188,Jaden McDaniels,MIN,F,False,Pts+Rebs,18.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451209,Julius Randle,MIN,F-C,False,Points,18.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451229,LeBron James,LAL,F,False,Points,18.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451957,Marcus Smart,LAL,G,False,Pts+Rebs+Asts,18.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10461051,Jaden McDaniels,MIN,F,False,Pts+Rebs+Asts,18.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466079,Julius Randle,MIN,F-C,False,Fantasy Score,18,,standard,False,,False,Fantasy Score,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10466081,LeBron James,LAL,F,False,Fantasy Score,18,,standard,False,,False,Fantasy Score,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451287,Naz Reid,MIN,C-F,False,Pts+Rebs,17.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451669,Austin Reaves,LAL,G,False,Points,17.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451700,Ayo Dosunmu,MIN,G,False,Pts+Rebs+Asts,17.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451781,Jaden McDaniels,MIN,F,False,Pts+Rebs+Asts,17.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451902,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,17.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451930,Luke Kennard,LAL,G,False,Pts+Rebs+Asts,17.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451979,Naz Reid,MIN,C-F,False,Pts+Rebs+Asts,17.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10452012,Rudy Gobert,MIN,C,False,Rebs+Asts,17.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10460427,LeBron James,LAL,F,False,Points,17.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10466086,Rudy Gobert,MIN,C,False,Fantasy Score,17,,standard,False,,False,Fantasy Score,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451187,Jaden McDaniels,MIN,F,False,Pts+Asts,16.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451356,Luka DonÄ?iÄ‡,LAL,F-G,False,Points,16.5,,standard,False,,False,Single Stat,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451755,Donte DiVincenzo,MIN,G,False,Points,16.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451757,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,16.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451780,Jaden McDaniels,MIN,F,False,Points,16.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451869,LeBron James,LAL,F,False,Points,16.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451881,LeBron James,LAL,F,False,Rebs+Asts,16.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451956,Marcus Smart,LAL,G,False,Pts+Rebs+Asts,16.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10452001,Rudy Gobert,MIN,C,False,Points,16.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10455299,Julius Randle,MIN,F-C,False,Points,16.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10461699,Austin Reaves,LAL,G,False,Points,16.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10461706,Jaden McDaniels,MIN,F,False,Pts+Rebs,16.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466069,Austin Reaves,LAL,G,False,Fantasy Score,16.5,,standard,False,,False,Fantasy Score,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451699,Ayo Dosunmu,MIN,G,False,Pts+Rebs+Asts,16,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451348,Julius Randle,MIN,F-C,False,Pts+Rebs+Asts,15.5,,standard,False,,False,Single Stat,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451756,Donte DiVincenzo,MIN,G,False,Pts+Asts,15.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451845,Julius Randle,MIN,F-C,False,Points,15.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451853,Julius Randle,MIN,F-C,False,Rebs+Asts,15.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451929,Luke Kennard,LAL,G,False,Pts+Rebs+Asts,15.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10452009,Rudy Gobert,MIN,C,False,Rebounds,15.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10452011,Rudy Gobert,MIN,C,False,Rebs+Asts,15.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454084,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,15.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10461705,Donte DiVincenzo,MIN,G,False,Pts+Rebs,15.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451145,Deandre Ayton,LAL,C,False,Pts+Rebs,15,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451353,LeBron James,LAL,F,False,Pts+Rebs+Asts,15,,standard,False,,False,Single Stat,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451117,Austin Reaves,LAL,G,False,Points,14.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451132,Ayo Dosunmu,MIN,G,False,Points,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451143,Deandre Ayton,LAL,C,False,Points,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451165,Donte DiVincenzo,MIN,G,False,Points,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451212,Julius Randle,MIN,F-C,False,Points,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451271,Marcus Smart,LAL,G,False,Points,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451284,Naz Reid,MIN,C-F,False,Points,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451300,Rudy Gobert,MIN,C,False,Points,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451326,Anthony Edwards,MIN,G,False,Points,14.5,,standard,False,,False,Single Stat,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451333,Austin Reaves,LAL,G,False,Pts+Rebs+Asts,14.5,,standard,False,,False,Single Stat,MIN 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451880,LeBron James,LAL,F,False,Rebs+Asts,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453821,LeBron James,LAL,F,False,Points,14.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453908,Jaxson Hayes,LAL,C-F,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453915,Luke Kennard,LAL,G,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10453918,Marcus Smart,LAL,G,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454086,Marcus Smart,LAL,G,False,Pts+Asts,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454212,Rudy Gobert,MIN,C,False,Rebounds,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454376,Ayo Dosunmu,MIN,G,False,Pts+Asts,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454379,Ayo Dosunmu,MIN,G,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454382,Bones Hyland,MIN,G,False,Points,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454392,Donte DiVincenzo,MIN,G,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454393,Jaden McDaniels,MIN,F,False,Pts+Asts,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454396,Jaden McDaniels,MIN,F,False,Pts+Rebs,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454399,Jake LaRavia,LAL,F,False,Pts+Rebs,14.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10454409,Naz Reid,MIN,C-F,False,Pts+Rebs,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10454413,Rudy Gobert,MIN,C,False,Pts+Asts,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10455924,Luka DonÄ?iÄ‡ + Julius Randle,LAL/MIN,F-G,True,Rebounds (Combo),14.5,,standard,False,,False,Single Stat,MIN/LAL,2026-03-10T23:10:00.000-04:00,pre_game
10459268,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,14.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10462346,Julius Randle,MIN,F-C,False,Rebs+Asts,14.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466077,Jaden McDaniels,MIN,F,False,Fantasy Score,14.5,,standard,False,,False,Fantasy Score,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10469116,Naz Reid,MIN,C-F,False,Pts+Rebs+Asts,14.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451167,Donte DiVincenzo,MIN,G,False,Pts+Rebs,14,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10455925,Luka DonÄ?iÄ‡ + Naz Reid,LAL/MIN,F-G,True,Rebounds (Combo),14,,standard,False,,False,Single Stat,MIN/LAL,2026-03-10T23:10:00.000-04:00,pre_game
10466085,Naz Reid,MIN,C-F,False,Fantasy Score,14,,standard,False,,False,Fantasy Score,LAL 1H,2026-03-10T23:10:00.000-04:00,pre_game
10451183,Jaden McDaniels,MIN,F,False,Points,13.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451307,Rudy Gobert,MIN,C,False,Rebs+Asts,13.5,,standard,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451698,Ayo Dosunmu,MIN,G,False,Pts+Rebs+Asts,13.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451842,Julius Randle,MIN,F-C,False,FG Attempted,13.5,,goblin,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451852,Julius Randle,MIN,F-C,False,Rebs+Asts,13.5,,demon,False,,False,Single Stat,LAL,2026-03-10T23:10:00.000-04:00,pre_game
10451867,LeBron James,LAL,F,False,FG Attempted,13.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451901,Luka DonÄ?iÄ‡,LAL,F-G,False,Rebs+Asts,13.5,,goblin,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451924,Luke Kennard,LAL,G,False,Points,13.5,,demon,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
10451955,Marcus Smart,LAL,G,False,Pts+Rebs+Asts,13.5,,standard,False,,False,Single Stat,MIN,2026-03-10T23:10:00.000-04:00,pre_game
